POS
"(3.7264154, 2.060785, 6.090593)"
"(10.643562, 2.8111231, 8.1113205)"
"(3.5067275, -2.3875775, 3.9418716)"
"(9.200071, -0.14998877, 6.3677945)"
"(10.587605, 1.4094918, 3.71843)"
"(8.959312, 6.9592237, 7.027808)"
"(10.650712, 2.8644578, 2.559082)"
"(2.3658724, 1.236858, 6.876585)"
"(-0.41346875, 0.016205113, 10.9286175)"
"(4.355339, 10.126894, 5.746134)"
"(3.6102123, 10.373222, 5.3830166)"
"(0.64260983, 8.715035, 1.1420414)"
"(11.419033, 2.4074526, 2.1578252)"
"(11.657991, 5.6509266, 1.1366587)"
"(10.242644, 7.5093265, 3.4099748)"
"(7.631915, 5.9477425, 4.880952)"
"(8.913263, 8.240975, 8.565487)"
"(4.6390667, -0.13145486, 4.429108)"
"(6.1693635, 0.56139344, -0.41821426)"
"(7.438258, 6.9009447, 11.863288)"
"(8.771608, 8.772067, 8.439568)"
"(7.8275723, 2.0354812, 6.403805)"
"(9.074344, 5.7013993, 11.374722)"
"(8.219679, 4.742121, 7.219568)"
"(2.0234268, 2.9110796, 5.8097)"
"(-0.9329264, 4.959468, 5.5548797)"
"(7.9457, 7.7374554, 9.242741)"
"(5.0439997, 0.18786389, 6.6972528)"
"(9.488219, 0.5312805, 2.9163454)"
"(10.155904, 8.893847, 3.4696038)"
"(7.0190063, 5.041892, 0.82157105)"
"(5.7118773, 8.837209, -0.15490665)"
"(8.368044, 3.1706498, -0.9660396)"
"(10.31106, 2.4210713, 11.9479885)"
"(3.3676996, 5.187933, 3.2454536)"
"(10.897812, 2.0372834, 7.427278)"
"(12.621517, 1.9603245, 6.5919814)"
"(2.3849108, 2.5500665, 3.6469073)"
"(1.6373328, 3.0818346, 10.537928)"
"(-1.114997, 3.054258, 9.2865305)"
"(2.6909356, 9.227617, 3.952312)"
"(7.6305904, 0.5561206, 8.812728)"
"(11.327843, 1.0205113, 9.675359)"
"(6.506465, 6.314985, 8.612478)"
"(7.3735094, 1.222592, 11.552057)"
